Comuna,Poblacion,Infectados,Suceptibles,Expuestos,Asintomaticos,UCI,Muerto,Recuperados,Cuarentenados,Time,Prevalencia,K_g,p_G,K_0,Fecha,Cuarentena,Estrategia
nogales,22120,0,22111.848594040366,6.594016034182969,1.5573899254513353,0,0,0,0,3,0,11.549922201219323,0.39999999999999997,0,2020-04-17, Sin cuarentena,Cuarentena nacional
olmue,17516,1.6146968866362286,17498.45312974238,9.973394178825362,4.923335266759238,0.08018910668756038,0.0038489425039963466,0.9714058762112074,0,3,9.218411090638437,11.549922201219323,0.39999999999999997,0,2020-04-17, Sin cuarentena,Cuarentena nacional
panquehue,7273,0,7268.7587087422535,3.4274792610936116,0.8138119966534632,0,0,0,0,3,0,11.549922201219323,0.39999999999999997,0,2020-04-17, Sin cuarentena,Cuarentena nacional
papudo,6356,0,6354.565783053589,1.160026314492318,0.2741906319191635,0,0,0,0,3,0,11.549922201219323,0.39999999999999997,0,2020-04-17, Sin cuarentena,Cuarentena nacional
petorca,9826,8.181615235194588,9782.706814978877,13.106059604699238,15.880569728922142,0.39224956009264306,0.019029090372481173,5.7136618018418535,0,3,83.2649627029777,11.549922201219323,0.39999999999999997,0,2020-04-17, Sin cuarentena,Cuarentena nacional
puchuncavi,18546,0,18543.180807830922,2.281011390211582,0.5381807788677003,0,0,0,0,3,0,11.549922201219323,0.39999999999999997,0,2020-04-17, Sin cuarentena,Cuarentena nacional
putaendo,16754,1.6030484777951093,16742.56517812246,4.219043846180255,3.5716538452758484,0.07764430043316267,0.0037874124746329232,1.9596439953868214,0,3,9.568153741166942,11.549922201219323,0.39999999999999997,0,2020-04-17, Sin cuarentena,Cuarentena nacional
quillota,90517,17.437706240611394,90380.01544555328,58.72427611855188,42.27606067980698,0.8059166133055695,0.040495939445629,17.70009885499777,0,3,19.264564933229554,11.549922201219323,0.39999999999999997,0,2020-04-17, Sin cuarentena,Cuarentena nacional
quilpue,151708,17.644300006740576,151560.81289157268,64.54686982301159,43.54931132448775,0.8485150687875614,0.04152549248688269,20.556586711781158,0,3,11.63043478705182,11.549922201219323,0.39999999999999997,0,2020-04-17, Sin cuarentena,Cuarentena nacional
quintero,31923,1.5743529356501103,31898.777153558658,12.94726936906723,5.646274682525635,0.07323977100912187,0.0036812263321116434,3.9780284567609803,0,3,4.931719874855466,11.549922201219323,0.39999999999999997,0,2020-04-17, Sin cuarentena,Cuarentena nacional
rinconada,10207,3.13862123978476,10189.139425464746,6.003779067709333,6.603399593091617,0.13484108391182292,0.007079483942392476,2.0128540668132904,0,3,30.74969373748173,11.549922201219323,0.39999999999999997,0,2020-04-17, Sin cuarentena,Cuarentena nacional
san antonio,91350,23.94678097165217,91124.59832281708,115.7789750836246,66.01194691021637,1.085009723546169,0.05487560591133005,18.524088887971438,0,3,26.214319618666853,11.549922201219323,0.39999999999999997,0,2020-04-17, Sin cuarentena,Cuarentena nacional
san esteban,18855,0,18849.554483059736,4.405575499449009,1.0399414408165417,0,0,0,0,3,0,11.549922201219323,0.39999999999999997,0,2020-04-17, Sin cuarentena,Cuarentena nacional
san felipe,76844,4.7220066176423705,76783.36707590506,33.95143264580343,15.794127755790896,0.2075411269076814,0.01074724319790745,5.947068705607696,0,3,6.14492558643794,11.549922201219323,0.39999999999999997,0,2020-04-17, Sin cuarentena,Cuarentena nacional
santa maria,15241,0,15235.078902623552,3.1719947279995795,0.7491026484491826,0,0,2,0,3,0,11.549922201219323,0.39999999999999997,0,2020-04-17, Sin cuarentena,Cuarentena nacional
santo domingo,10900,11.431890262448393,10840.18789200219,16.401167882556297,21.79331723662664,0.5233274757093983,0.026012911926605504,9.636392228543066,0,3,104.87972717842563,11.549922201219323,0.39999999999999997,0,2020-04-17, Sin cuarentena,Cuarentena nacional
valparaiso,296655,30.12709351682465,296319.64225887135,170.07761504564905,89.21264530998602,1.3976832612842975,0.07008469993932345,44.472619294977974,0,3,10.155599439357049,11.549922201219323,0.39999999999999997,0,2020-04-17, Sin cuarentena,Cuarentena nacional
villa alemana,126548,6.314966940983396,126466.98154095505,42.19610590355267,20.296075986662267,0.29053727752250696,0.014665310576224042,11.906107625645696,0,3,4.990175222827225,11.549922201219323,0.39999999999999997,0,2020-04-17, Sin cuarentena,Cuarentena nacional
viña del mar,334248,59.12980776294309,333703.7676016405,253.33354538339773,155.1607738158087,2.864928630679981,0.13994831963362533,73.6033944470041,0,3,17.69039987163516,11.549922201219323,0.39999999999999997,0,2020-04-17, Sin cuarentena,Cuarentena nacional
zapallar,7339,0,7337.854349582327,0.9268494788052525,0.21880093886817403,0,0,0,0,3,0,11.549922201219323,0.39999999999999997,0,2020-04-17, Sin cuarentena,Cuarentena nacional
algarrobo,13817,4.472043921985158,13775.516751414116,16.38910887164903,10.308255698620755,0.28402827391585206,0.018961910030790702,10.010849909681367,0,4,32.366243916806525,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
cabildo,19388,1.177269883126661,19355.193944181687,23.129007476683228,8.499778458500941,0,0,0,0,4,6.072157433085728,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
calera,50554,10.358590569364049,50467.40283768446,37.337772558714256,24.380830603575177,0.5593661582427987,0.04008800426743348,13.920514421377371,0,4,20.49015027369555,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
calle larga,14832,3.86556107091719,14806.94963563038,9.920482194946397,7.850669387349577,0.20889460735308804,0.015311475636493217,3.229445633416423,0,4,26.0623049549433,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
cartagena,22738,5.055855336792075,22682.008744757444,32.0160284780806,15.551893636649007,0.2572414181093573,0.017663188526441213,3.132573184397552,0,4,22.235268435183727,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
casablanca,26867,4.9572530610962,26810.2823788533,31.999895874492417,15.365465734627776,0.21701329242442519,0.015704735531631778,4.162288448529648,0,4,18.451085201534223,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
catemu,13998,0.3334125114762603,13988.161473390079,7.0992515525144695,2.405862545929205,0,0,0,0,4,2.381858204573941,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
concon,42152,11.889910966099817,42070.3265957722,33.41376993355618,25.155500225154174,0.636204786039667,0.046394872689707885,10.531623444262172,0,4,28.207228520828945,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
el quisco,15955,8.274308606852983,15904.76504229695,19.508693392017893,15.823412123012261,0.5953855314469635,0.039257266196629594,6.073900783524326,0,4,51.860285846775206,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
el tabo,13286,4.430464194722047,13252.445902515337,15.135397260079076,9.691024846708277,0.29732833378562257,0.019608262837517213,3.9802745865296556,0,4,33.346862823438556,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
hijuelas,17988,0.4988778139916169,17973.339873506142,10.559648711906501,3.601599967961232,0,0,0,0,4,2.7733923392907323,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
juan fernandez,926,0.051583971435581424,924.4561065871425,1.1222382620130833,0.3700711794087774,0,0,0,0,4,5.570623265181578,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
la ligua,35390,1.1829341998398437,35350.47373350587,27.823373206715956,8.519959087580629,0,0,2,0,4,3.342566261203288,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
limache,46121,19.391196050803874,45998.79149292013,44.46895225694156,38.3516536592935,1.1604561199704888,0.08220504761071282,18.754043945245304,0,4,42.04417955118899,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
llaillay,24608,4.083448479178926,24577.044713564363,14.313852325834453,9.158227302050744,0.21850605732062242,0.01577828544998163,3.2054739858066723,0,4,16.593987642957273,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
los andes,66708,9.328264630735708,66611.23810139018,51.318544665173555,26.334029322934153,0.4335971091650973,0.031387158552138625,9.316075723272036,0,4,13.98372703534165,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
nogales,22120,0.5316184701078105,22103.9160573881,11.70859711628532,3.843727025507187,0,0,0,0,4,2.403338472458456,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
olmue,17516,2.5083663138384686,17488.942941743295,15.221447913454567,7.643066810752977,0.1251080956870531,0.00866028890524997,1.5704088340697635,0,4,14.320428829861092,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
panquehue,7273,0.2775715377613158,7264.7973757903665,5.924077486017818,2.0009751858552294,0,0,0,0,4,3.816465526760839,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
papudo,6356,0.09362695088335779,6352.8562253183045,2.3738463085408643,0.676301422271839,0,0,0,0,4,1.4730483147161388,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
petorca,9826,9.697441227187804,9774.734782825306,15.477211585321829,16.721162236004947,0.6105866087531135,0.04256406397803976,8.7162514534482,0,4,98.69164692843277,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
puchuncavi,18546,0.18431347329912004,18539.949033892743,4.537994135992059,1.3286584979666924,0,0,0,0,4,0.9938179300071176,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
putaendo,16754,2.0298696257595803,16738.580305203104,6.400906574855997,4.29919525859731,0.12069999580718269,0.008446070500622686,2.560577271376202,0,4,12.11573132242796,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
quillota,90517,23.091030609845753,90331.0327888662,82.61108831052246,54.58489701900092,1.2442771536012653,0.08885093624396317,24.347067104583083,0,4,25.510158986539277,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
quilpue,151708,23.80412089213581,151501.2890123209,96.48661667180755,57.838419738758894,1.318074543470964,0.09243639661413638,27.171319436300543,0,4,15.690748603986483,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
quintero,31923,2.700101847203872,31885.774958983835,20.416442845998127,9.405110270115893,0.11306419059896561,0.008075612592658956,4.582246249658549,0,4,8.458170745869348,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
rinconada,10207,3.784751156841311,10184.349406849948,8.228080132204749,7.2261881924962195,0.20600020023088939,0.015169948977101852,3.2304035193014955,0,4,37.079956469494576,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
san antonio,91350,34.57736839782954,91014.84498388346,176.05411953706127,95.13056718619742,1.6727185331643586,0.11997618932410019,27.60026627296352,0,4,37.851525339714875,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
san esteban,18855,0.3556514064628054,18844.442221579942,7.635112406829793,2.567014606767843,0,0,0,0,4,1.8862445317571224,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
san felipe,76844,7.707918850945886,76746.40765005797,56.40169924254497,25.37207271451992,0.3181379716917054,0.02319971081236833,7.769321451520022,0,4,10.030605969165954,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
santa maria,15241,0.25609241555046103,15231.283432414262,5.611911634727421,1.8485635354626444,0,0,2,0,4,1.680286172498268,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
santo domingo,10900,13.394753521482087,10829.535994326361,20.04401945472819,22.297418257479247,0.8101634452216733,0.057412560469169406,13.860238434258466,0,4,122.88764698607422,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
valparaiso,296655,45.43200237179901,296143.32509935874,273.7120330857153,134.26860591678488,2.158971449228111,0.15394569561638133,55.949342122083465,0,4,15.314760368710795,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
villa alemana,126548,10.045817717253247,126424.90294696491,66.24217600328616,32.003873602661415,0.4480828729176862,0.03209754722757446,14.325005291737291,0,4,7.9383457006458,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
viña del mar,334248,82.73579229059311,333462.0360860616,386.80286208043617,215.81837158408024,4.452088950214873,0.31184403747442424,95.84295499550073,0,4,24.752815960183188,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
zapallar,7339,0.07509109479456492,7336.459381896745,1.9257276435301762,0.5397993649305546,0,0,0,0,4,1.0231788362796692,11.549922201219323,0.39999999999999997,0,2020-04-18, Sin cuarentena,Cuarentena nacional
algarrobo,13817,6.106776635393106,13760.963812280448,23.938155325124047,14.010277974953683,0.40225708979231345,0.036003606465741834,11.542717087820971,0,5,44.19755833678155,11.549922201219323,0.39999999999999997,0.5,2020-04-19,Cuarentena,Cuarentena nacional
cabildo,19388,3.69083203935783,19333.109077314388,35.32968311463075,15.479362668195243,0.01815336858956188,0,0.3728914948367752,0,5,19.03668268701171,11.549922201219323,0.39999999999999997,0.5,2020-04-19,Cuarentena,Cuarentena nacional
calera,50554,13.895529244069062,50432.47989387893,56.30440330495812,32.73366597407955,0.7861196149914396,0.0736499737620014,17.726738009204375,0,5,27.48650797972279,11.549922201219323,0.39999999999999997,0.5,2020-04-19,Cuarentena,Cuarentena nacional
calle larga,14832,4.715751023808243,14797.430380433,15.20021508679463,9.701899849827202,0.28916073756090255,0.027845152077678497,4.674747716931393,0,5,31.794437862784815,11.549922201219323,0.39999999999999997,0.5,2020-04-19,Cuarentena,Cuarentena nacional
cartagena,22738,8.20625234225188,22649.596012480826,50.74669730252985,24.182563192139696,0.3749587643323524,0.03309767361300265,4.9004182443087,0,5,36.0904756014244,11.549922201219323,0.39999999999999997,0.5,2020-04-19,Cuarentena,Cuarentena nacional
casablanca,26867,8.03609291497821,26776.751927719317,51.85517783133886,24.07347833075529,0.31689806362379386,0.02872553307709729,5.937699606908805,0,5,29.910644712763645,11.549922201219323,0.39999999999999997,0.5,2020-04-19,Cuarentena,Cuarentena nacional
catemu,13998,1.0444158191852133,13980.351635815769,11.875220941990714,4.617864149071174,0.0051439422673371735,0,0.10571933171698454,0,5,7.461178876876791,11.549922201219323,0.39999999999999997,0.5,2020-04-19,Cuarentena,Cuarentena nacional
concon,42152,14.929422689928158,42039.78724035828,49.673736486985966,31.702864998745437,0.8846333925183558,0.0845671598520879,14.937534913695593,0,5,35.41806483661074,11.549922201219323,0.39999999999999997,0.5,2020-04-19,Cuarentena,Cuarentena nacional
el quisco,15955,10.11836366724973,15888.74504089131,27.191646339530955,19.201735293833952,0.833135540749588,0.0749803980834474,8.915097869243754,0,5,63.41813642901743,11.549922201219323,0.39999999999999997,0.5,2020-04-19,Cuarentena,Cuarentena nacional
el tabo,13286,5.8913205543382885,13238.42490599299,22.68827529521214,13.056735013870528,0.4200017742291789,0.037447962864654565,5.481313406493752,0,5,44.34231939137655,11.549922201219323,0.39999999999999997,0.5,2020-04-19,Cuarentena,Cuarentena nacional
hijuelas,17988,1.562614781609091,17961.83852484951,17.54832697883146,6.884463079114257,0.007681703861767294,0,0.15838860707136787,0,5,8.686984554197748,11.549922201219323,0.39999999999999997,0.5,2020-04-19,Cuarentena,Cuarentena nacional
juan fernandez,926,0.16230665756166243,923.1769041438697,1.9218517044255987,0.7221681433995568,7.981957568719213e-4,0,0.01597115498655969,0,5,17.5277167993156,11.549922201219323,0.39999999999999997,0.5,2020-04-19,Cuarentena,Cuarentena nacional
la ligua,35390,3.7080877809263963,35315.30946889346,51.09730738890504,17.49389498255243,0.01828771543766755,0,2.372953238724474,0,5,10.477784065912394,11.549922201219323,0.39999999999999997,0.5,2020-04-19,Cuarentena,Cuarentena nacional
limache,46121,23.41150824597368,45961.584313482555,62.672305943686816,45.67391026697703,1.6098098048224931,0.15183241480894213,25.89631984117145,0,5,50.761059486944504,11.549922201219323,0.39999999999999997,0.5,2020-04-19,Cuarentena,Cuarentena nacional
llaillay,24608,5.328426045900867,24561.891190698632,23.350344283087473,12.429885957609999,0.3057441329446466,0.028888648889218976,4.705520232938477,0,5,21.653226779506127,11.549922201219323,0.39999999999999997,0.5,2020-04-19,Cuarentena,Cuarentena nacional
los andes,66708,14.202359730232125,66557.77305096443,82.85259309724673,39.81854403977684,0.6238567290115928,0.05740298510204446,12.67219245420044,0,5,21.290339584805608,11.549922201219323,0.39999999999999997,0.5,2020-04-19,Cuarentena,Cuarentena nacional
nogales,22120,1.664418756507879,22090.400902339585,20.220078183480357,7.536919604472253,0.008187379024722182,0,0.16949373692865521,0,5,7.524497090903613,11.549922201219323,0.39999999999999997,0.5,2020-04-19,Cuarentena,Cuarentena nacional
olmue,17516,4.04564223008386,17474.27828315839,23.38121422765282,11.666798852690386,0.1821718761578767,0.016166774646473158,2.4497228803819966,0,5,23.096838491001716,11.549922201219323,0.39999999999999997,0.5,2020-04-19,Cuarentena,Cuarentena nacional
panquehue,7273,0.866323933656882,7258.220697490684,9.969098740393784,3.850902042635981,0.004267065058977705,0,0.08871072757146471,0,5,11.911507406254392,11.549922201219323,0.39999999999999997,0.5,2020-04-19,Cuarentena,Cuarentena nacional
